edit_index,doc_name,node_ix_src,node_ix_tgt,text_src,text_tgt,gold,label
3563,344-ARR,,344-ARR_v1_49@2,,17 These hyper-parameters were selected based on preliminary experiments with a single (most efficient) sentence encoder LM12-1B and training only on Fold 0 of the 10-Fold BANKING setup; they were then propagated without change to all other MLP-based experiments with other encoders and in other setups.,"Delete,Fact/Evidence",Fact/Evidence
3564,344-ARR,,344-ARR_v1_49@3,,"We repeated the similar hyper-parameter search procedure for QA-based models, using ALB-QA.","Delete,Fact/Evidence",Fact/Evidence
3723,350-ARR,,350-ARR_v1_52@3,,"For this language XLSR-53 training converges unusually fast and floors to a high PER; in contrast, HMM-GMM and k2-conf results on this language are their best in the private dataset.","Delete,Fact/Evidence",Fact/Evidence
3724,350-ARR,,350-ARR_v1_52@5,,"The HMM-GMM system obtains the second-lowest average PER (41.1%) for public languages but is third for the private dataset, with 13.2% PER.","Delete,Fact/Evidence",Fact/Evidence
4069,40-ARR,,40-ARR_v1_32@1,,"On SST, correlations with E-Z Reader are very consistent across POS tags whereas attention flow shows weak correlations on proper nouns (.12), nouns (.16) and verbs (.16) as presented in Figure 2.","Delete,Fact/Evidence",Fact/Evidence
4070,40-ARR,,40-ARR_v1_32@2,,The BNC frequency baseline correlates well with human fixations on adpositions (ADP) which both assign comparably low values.,"Delete,Fact/Evidence",Fact/Evidence
4071,40-ARR,,40-ARR_v1_32@3,,Proper nouns (PROPN) are overestimated in BNC as a result of their infrequent occurrence.,"Delete,Fact/Evidence",Fact/Evidence
4072,40-ARR,,40-ARR_v1_52@2,,Resulting perplexity on the held-out test set was ppl = 81.9.,"Delete,Fact/Evidence",Fact/Evidence
4073,40-ARR,,40-ARR_v1_52@3,,"Then, word-based total fixation times are computed from the E-Z Readers trace files and averaged over all subjects.","Delete,Fact/Evidence",Fact/Evidence
4074,40-ARR,,40-ARR_v1_53@0,,"In addition to Spearman correlation over all tokens, we also report Pearson correlation coefficients on a sentence and token-level.","Delete,Fact/Evidence",Fact/Evidence
4075,40-ARR,,40-ARR_v1_53@1,,Results are displayed in Table 4.,"Delete,Fact/Evidence",Fact/Evidence
4076,40-ARR,,40-ARR_v1_53@2,,"Compared to Spearman correlation on all tokens, the ranking does hardly change for Pearson or sentence-level correlations.","Delete,Fact/Evidence",Fact/Evidence
4077,40-ARR,,40-ARR_v1_53@3,,Absolute correlation coefficients are higher for Spearman compared to Pearson and also are slightly higher on the sentence-level as compared to the tokenlevel analysis.,"Delete,Fact/Evidence",Fact/Evidence
4078,40-ARR,,40-ARR_v1_53@4,,Biggest changes occur in a drop for BNC when Spearman correlation is calculated on all tokens for relation extraction and an increase for self-attention (LRP) in sentiment reading.,"Delete,Fact/Evidence",Fact/Evidence
4079,40-ARR,,40-ARR_v1_53@5,,We hypothesize that both effects can be traced back to the level of sparsity and the corresponding ranking for Spearman correlations.,"Delete,Claim",Claim
4080,40-ARR,,40-ARR_v1_53@6,,"In our entropy analysis we found that, i.e. self-attention shows a sparser representation which was likely caused by the overconfidence of the model, and which could explain the higher rank-based correlation.","Delete,Claim",Claim
4081,40-ARR,,40-ARR_v1_54@0,,Figure 5 shows the full distribution of POS tags of the first tokens flipped.,"Delete,Fact/Evidence",Fact/Evidence
4082,40-ARR,,40-ARR_v1_54@1,,This extends Figure 4 where we only show the first 3 POS tags.,"Delete,Fact/Evidence",Fact/Evidence
4083,40-ARR,,40-ARR_v1_55@0,,We compute entropy values for different attention and relevance scores in both task settings.,"Delete,Fact/Evidence",Fact/Evidence
4103,402-ARR,,402-ARR_v1_17@5,,We include both the HTML and text version of the premise articles.,"Delete,Fact/Evidence",Fact/Evidence
4104,402-ARR,,402-ARR_v1_17@6,,We perform minimal cleanup in order for our dataset to reflect the real life challenges present in the task of automated fact checking.,"Delete,Fact/Evidence",Fact/Evidence
4105,402-ARR,,402-ARR_v1_33@0,,TF-IDF based similarity measure is commonly used in NLP tasks to retrieve texts similar to the target text from a large corpus.,"Delete,Claim",Claim
4106,402-ARR,,402-ARR_v1_43@0,,We evaluate the model using the claims and the associated review articles in the validation and test set.,"Delete,Fact/Evidence",Fact/Evidence
4112,402-ARR,,402-ARR_v1_12@2,,"To the best of our knowledge, none of the existing work considers the problem of claim verification based on premise articles.","Delete,Claim",Claim
4224,412-ARR,,412-ARR_v1_74@7,,"However, the remaining models improve upon the starting architecture, with the largest improvements being observed for domain adaptation and the text simplification auxiliary task (Base + Text simplification + DA), with a Pearson correlation coefficient on the test dataset of .7744, 2.42% better than the base model.","Delete,Fact/Evidence",Fact/Evidence
4225,412-ARR,,412-ARR_v1_74@8,,The improved performance can be also seen for the Mean Absolute Error score (MAE = .0652).,"Delete,Fact/Evidence",Fact/Evidence
4226,412-ARR,,412-ARR_v1_75@0,,"While the Transformer decoder auxiliary task does not offer the best performance for the single word dataset, the same architecture offers the second-best performance for the multiple word dataset, with a Pearson score of .8252 compared to the best one, .8285.","Delete,Fact/Evidence",Fact/Evidence
4227,412-ARR,,412-ARR_v1_76@0,,"The domain adaptation and VAE configuration provide improvements upon the base model (.7554 versus .7502 Pearson), but the VAE does not have an important contribution, considering that the Base + domain adaptation model has a slightly higher Pearson score of .7569.","Delete,Fact/Evidence",Fact/Evidence
4422,426-ARR,,426-ARR_v1_25@4,,"Some Key Information Extraction tasks are presented in (Stanisławek et al., 2021).","Delete,Fact/Evidence",Fact/Evidence
4423,426-ARR,,426-ARR_v1_25@5,,"The two datasets described there contain, respectively, NDA documents and financial reports from charity organizations.","Delete,Fact/Evidence",Fact/Evidence
4424,426-ARR,,426-ARR_v1_25@6,,"The tasks for the datasets consist in detecting data points, such as effective dates, interested parties, charity address, income, spending.","Delete,Fact/Evidence",Fact/Evidence
4425,426-ARR,,426-ARR_v1_25@7,,"The authors provide several baseline solutions for the two tasks, which apply up-to-date methods, pointing out that there is still room for improvement in the KIE research area.","Delete,Fact/Evidence",Fact/Evidence
4426,426-ARR,,426-ARR_v1_25@8,,"A challenge that comprises both layout recognition and KIE is presented in (Huang et al., 2019) -the challenge is opened for the recognition of OCR-scanned receipts.","Delete,Fact/Evidence",Fact/Evidence
4729,463-ARR,,463-ARR_v1_28@1,,"In the work of Houlsby et al. (2019), they observed that their Adapter modules in the lower layers are less important.","Delete,Fact/Evidence",Fact/Evidence
4730,463-ARR,,463-ARR_v1_40@1,,All results are scored by the GLUE evaluate server.,"Delete,Fact/Evidence",Fact/Evidence
4731,463-ARR,,463-ARR_v1_63@3,,"In addition, we demonstrate the robustness of AdapterBias to different PLMs.","Delete,Fact/Evidence",Fact/Evidence
4732,463-ARR,,463-ARR_v1_63@4,,"Finally, we provide analysis on what AdapterBias learns by comparing α, the weights of representation shift for different tokens, finding it has the ability to identify task-specific information.","Delete,Fact/Evidence",Fact/Evidence
4733,463-ARR,,463-ARR_v1_63@5,,Our study overturns previous architectures of adapters by proposing a simple adapter that can produce suitable representation shifts for different tokens.,"Delete,Claim",Claim
4774,465-ARR,,465-ARR_v1_25@0,,"In order to generate high-level semantic representations of abstracts, we introduce a dilated convolutional neural network (DCNN) to the abstract channel.","Delete,Fact/Evidence",Fact/Evidence
4806,468-ARR,,468-ARR_v1_56@5,,We think that the adapted debiased focal loss technique for regression might function in scenarios where it is possible to better isolate the bias and thus train a representative bias model.,"Delete,Claim",Claim
4959,473-ARR,,473-ARR_v1_72@3,,"The training set contains 6,574 words and 67,861 entries.","Delete,Fact/Evidence",Fact/Evidence
4960,473-ARR,,473-ARR_v1_72@4,,Statistics are listed in Table 1.,"Delete,Fact/Evidence",Fact/Evidence
4961,473-ARR,,473-ARR_v1_81@2,,"Specifically, we use the BLEU (Papineni et al., 2002) and Semantic Similarity metrics to evaluate the accuracy, and use the SARI (Xu et al., 2016), and HSK Level metrics to evaluate the simplicity.","Delete,Fact/Evidence",Fact/Evidence
5489,61-ARR,,61-ARR_v1_24@1,,Table A6 compares the slot and relative slot accuracies.,"Delete,Fact/Evidence",Fact/Evidence
5490,61-ARR,,61-ARR_v1_24@2,,The relative slot accuracy from turns 0 -3 is measured as 0 because it calculates the score based on the unique state of the current turn according to Equation 3.,"Delete,Fact/Evidence",Fact/Evidence
5491,61-ARR,,61-ARR_v1_24@3,,"In addition, regarding slot accuracy in turns 4, 5, and 6, there is no score improvement for the additional wellpredicted state by the model, whereas the score increases when the newly added state is matched in the case of relative slot accuracy.","Delete,Fact/Evidence",Fact/Evidence
5492,61-ARR,,61-ARR_v1_24@4,,"Therefore, relative slot accuracy can provide an intuitive evaluation reflecting the current belief state recording method, in which the number of slots accumulates incrementally as the conversation progresses.","Delete,Claim",Claim
5607,68-ARR,,68-ARR_v1_24@1,,"In our model, we use a bag-of-words decoder as the generator.","Delete,Fact/Evidence",Fact/Evidence
5608,68-ARR,,68-ARR_v1_70@0,,The results of 12 languages in XQuAD and M-LQA are shown in Table 3.,"Delete,Fact/Evidence",Fact/Evidence
5609,68-ARR,,68-ARR_v1_5@0,,"For the inaccuracy of boundary detection, existing methods mainly solve this issue by introducing external knowledge.","Delete,Claim",Claim
5610,68-ARR,,68-ARR_v1_76@0,,5.2 Why Use a Siamese Network in S 2 DM?,"Delete,Other",Other
5611,68-ARR,,68-ARR_v1_77@0,,"In order to separate semantic information from PLMs, an alternative way is to train a single net- Corresponding to S 2 DM, there are also two single-network variants: S 2 DM_single_POS and S 2 DM_single_SP.","Delete,Claim",Claim
5613,68-ARR,,68-ARR_v1_9@0,,"Besides, the multilingual pre-trained models have learned an amount of linguistic structure of multiple languages (Chi et al., 2020).","Delete,Fact/Evidence",Fact/Evidence
5617,68-ARR,,68-ARR_v1_9@1,,The semantic can not directly disentangle from complex syntactic information in PLMs.,"Delete,Claim",Claim
5620,68-ARR,,68-ARR_v1_14@1,,Various approaches have been proposed on top of multilingual MRC based on PLMs.,"Delete,Claim",Claim
5621,68-ARR,,68-ARR_v1_14@2,,Cui et al. (2019) propose a method that combines multilingual BERT and back-translation for cross-lingual MRC.,"Delete,Fact/Evidence",Fact/Evidence
5622,68-ARR,,68-ARR_v1_2@4,,"Moreover, we theoretically analyze the generalization of our decoupling model, even for low-resource languages without training corpus.","Delete,Fact/Evidence",Fact/Evidence
5683,80-ARR,,80-ARR_v1_53@10,,We will release PopBuTFy and corresponding annotations once the paper is published.,"Delete,Fact/Evidence",Fact/Evidence
5684,80-ARR,,80-ARR_v1_67@2,,"After that, they got fused by being added up, then processed by tanh and sigmoid separately and then multiplied together.","Delete,Fact/Evidence",Fact/Evidence
5685,80-ARR,,80-ARR_v1_67@3,,"Finally, they produce a residual output for the next sub-layer and a skip-out.","Delete,Fact/Evidence",Fact/Evidence
5686,80-ARR,,80-ARR_v1_67@4,,"Lastly, two layers of 1D convolution and a ReLU process the summed skip-out to produce output.","Delete,Fact/Evidence",Fact/Evidence
5687,80-ARR,,80-ARR_v1_68@0,,"As shown in Figure 8, the content encoder is the combination of several conformer encoder layers in pink rectangle along with a 3-layer prenet.","Delete,Fact/Evidence",Fact/Evidence
5688,80-ARR,,80-ARR_v1_68@1,,The kernel size of the convolutional layer for prenet is 5.,"Delete,Fact/Evidence",Fact/Evidence
5689,80-ARR,,80-ARR_v1_71@0,,"Since in this paper we present a new dataset, we answer the questions in the ""Ethics"" part of the ""Author Checklist"":","Delete,Fact/Evidence",Fact/Evidence
5690,80-ARR,,80-ARR_v1_73@0,,"Yes, we sign an agreement with the participants that we only allow these singing recordings for non-commercial use.","Delete,Fact/Evidence",Fact/Evidence
5691,80-ARR,,80-ARR_v1_74@0,,D.2 Does the paper describe how participants' privacy rights were respected in the data collection process?,"Delete,Other",Other
5692,80-ARR,,80-ARR_v1_75@0,,"The participants are asked to use bogus names in the data collection process, which means we do not know who sang these recordings.","Delete,Fact/Evidence",Fact/Evidence
5693,80-ARR,,80-ARR_v1_76@0,,E Does the paper describe how crowd workers or other annotators were fairly compensated and how the compensation was determined to be fair?,"Delete,Other",Other
5694,80-ARR,,80-ARR_v1_77@0,,"Yes. We pay each worker $320 per hour when recording these songs, which is determined after the market research by the data annotation company.","Delete,Fact/Evidence",Fact/Evidence
5695,80-ARR,,80-ARR_v1_78@0,,F Does the paper indicate that the data collection process was subjected to any necessary review by an appropriate review board?,"Delete,Other",Other
5696,80-ARR,,80-ARR_v1_79@1,,The data collection process was subjected to review by the review board of the data annotation company.,"Delete,Fact/Evidence",Fact/Evidence
5706,80-ARR,,80-ARR_v1_15@1,,"Luo et al. (2018) propose Canonical Time Warping (CTW) (Zhou and Torre, 2009;Zhou and De la Torre, 2012) which aligns amateur singing recordings to professional ones according to the pitch curves only.","Delete,Fact/Evidence",Fact/Evidence
5707,80-ARR,,80-ARR_v1_15@2,,Wager et al. (2020) propose a datadriven approach to predict pitch shifts depending on both amateur recording and its accompaniment.,"Delete,Fact/Evidence",Fact/Evidence
5803,9-ARR,,9-ARR_v1_26@2,,2 The interval between two adjacent checkpoints is 50 iterations.,"Delete,Fact/Evidence",Fact/Evidence
5804,9-ARR,,9-ARR_v1_4@2,,"In addition, crosslingual pretrained language models like XLM (Conneau and Lample, 2019) and Unicoder (Huang et al., 2019) can even generate cross-lingually transferable language representations to universally handle downstream tasks in different languages.","Delete,Fact/Evidence",Fact/Evidence
5824,9-ARR,,9-ARR_v1_8@0,,"In this section, we introduce our proposed Noisy-Tune approach that adds noise to perturb PLMs for more effective finetuning.","Delete,Fact/Evidence",Fact/Evidence
5825,9-ARR,,9-ARR_v1_10@1,,"In many noisy training methods, the noise added to the parameters obeys the same distribution (LeCun et al., 2015).","Delete,Fact/Evidence",Fact/Evidence
5826,9-ARR,,9-ARR_v1_16@4,,The XTREME results are evaluated on the test set.,"Delete,Fact/Evidence",Fact/Evidence
5827,9-ARR,,9-ARR_v1_16@5,,The hyperparameter λ is 0.15 on GLUE and is 0.1 on XTREME.,"Delete,Fact/Evidence",Fact/Evidence
5904,90-ARR,,90-ARR_v1_30@2,,"Additionally, the structure of our specific task allows us to sample from the true posterior q(c o |τ, c h ), by using the rejection sampling procedure described above, rather than using approximations as in prior work (Eysenbach et al., 2020).","Delete,Fact/Evidence",Fact/Evidence
5905,90-ARR,,90-ARR_v1_67@0,,Ethical Statement,"Delete,Other",Other
5906,90-ARR,,90-ARR_v1_68@0,,We note that CALM is imperfect and in generating free-form dialogue can potentially produce harmful outputs.,"Delete,Claim",Claim
5907,90-ARR,,90-ARR_v1_68@1,,We therefore do not recommend applying this method in particularly sensitive or sufficiently wide-reaching domains without additional measures to mitigate harmful generations.,"Delete,Claim",Claim
5908,90-ARR,,90-ARR_v1_69@0,,"In this appendix, we provide all the details in our implementation for CALM.","Delete,Fact/Evidence",Fact/Evidence
6178,2-131,,2-131_v1_25@2,,Males had a mean of 76.3 with a range of 61 to 90 years.,"Delete,Fact/Evidence",Fact/Evidence
6179,2-131,,2-131_v1_25@3,,Females had a mean of 76.83 with a range of 53 to 90 years.,"Delete,Fact/Evidence",Fact/Evidence
6188,2-131,,2-131_v1_7@4,,Spectral Domain OCT (SD-OCT) is a newer technology that obtains high-resolution scans of the retina.,"Delete,Fact/Evidence",Fact/Evidence
6189,2-131,,2-131_v1_44@0,,"Overall Spectralis™ had the lowest COR, with values ranging from 5–30 µm.","Delete,Fact/Evidence",Fact/Evidence
6190,2-131,,2-131_v1_9@1,,"To date, no other study has examined the effects of manual correction of the thickness algorithm in SD-OCT and TD-OCT machines in eyes with AMD.","Delete,Claim",Claim
6191,2-131,,2-131_v1_56@4,,"At this point, we are not aware of any previous study looking at the repeatability of Spectralis™ images in AMD.","Delete,Claim",Claim
6192,2-131,,2-131_v1_59@2,,"However, very few images needed to be corrected.","Delete,Fact/Evidence",Fact/Evidence
6288,2-180,,2-180_v1_39@7,,"Although more research is needed, our results support that rTMS is safe to use in healthy control participants, invaluable in assessment of rTMS effects clinically.","Delete,Claim",Claim
6289,2-180,,2-180_v1_41@3,,"Rather, these processes involve ephrin-A3, ephrin-A5 and members of the ephrin-B family <REF-37> .","Delete,Fact/Evidence",Fact/Evidence
6407,2-278,,2-278_v1_5@3,,"Although there is one data point (a couple is due to be parents of twin boys, and the twins are fraternal), Efron does not use it to update prior knowledge.","Delete,Fact/Evidence",Fact/Evidence
6408,2-278,,2-278_v1_5@7,,"Without new data, our knowledge is by definition determined by prior information; thus, showing that the outcome of a Bayesian analysis with no new data is heavily influenced by the prior would not argue against Bayesian methods.","Delete,Claim",Claim
6409,2-278,,2-278_v1_5@8,,"Indeed, without data, Efron’s example is not Bayesian statistics and his conclusion about Bayesian statistics based on this example is unjustified.","Delete,Claim",Claim
6410,2-278,,2-278_v1_6@0,,We also have other more technical issues with Efron’s example.,"Delete,Claim",Claim
6411,2-278,,2-278_v1_6@1,,Efron interprets the term P(A) on the right side of the equation (see sidebar in Efron 2013a <REF-1> ) as the prior on the probability that twins are identical.,"Delete,Fact/Evidence",Fact/Evidence
6412,2-278,,2-278_v1_6@2,,"To make this prior uninformative, it is assigned a value of P(A) = 0.5 (see Efron 2013b <REF-2> ; although this is not stated in Efron 2013a <REF-1> ).","Delete,Fact/Evidence",Fact/Evidence
6413,2-278,,2-278_v1_6@3,,This uninformative prior is set in contrast to the informative “doctor’s prior” of P(A) = 1/3.,"Delete,Fact/Evidence",Fact/Evidence
6414,2-278,,2-278_v1_6@4,,"First, however, the parameter of interest is P(A|B) rather than P(A) according to Efron’s study question (see sidebar in Efron 2013a <REF-1> ), thus the focus should be on the appropriate prior for P(A|B).","Delete,Claim",Claim
6415,2-278,,2-278_v1_6@5,,"Second, for the uninformative prior, Efron mentions erroneously that he used a uniform distribution between zero and one, which is clearly different from the value of 0.5 that was used.","Delete,Fact/Evidence",Fact/Evidence
6416,2-278,,2-278_v1_6@6,,"Third, we find it at least debatable whether a prior can be called an uninformative prior if it has a fixed value of 0.5 given without any measurement of uncertainty.","Delete,Claim",Claim
6417,2-278,,2-278_v1_6@7,,"For example, if we knew that our chance of winning the next million-dollar jackpot were 50:50, would we really call this uninformative?","Delete,Claim",Claim
6418,2-278,,2-278_v1_8@0,,"We would very much like to check our calculations using frequentist methods; however, this is impossible because there is only one data point, and frequentist methods generally cannot handle such situations.","Delete,Claim",Claim
6432,2-282,,2-282_v1_7@2,,Patients and the experimental procedure were as detailed in the next sections.,"Delete,Fact/Evidence",Fact/Evidence
7532,5-1356,,5-1356_v1_33@0,,Detecting DS and sQTLs with the DM model,"Delete,Other",Other
7533,5-1356,,5-1356_v1_7@0,,Expressed transcripts are generated by alternatively including exons into mature mRNAs.,"Delete,Fact/Evidence",Fact/Evidence
7534,5-1356,,5-1356_v1_8@2,,"From an inference point of view, sQTL analyses are equivalent to DS analyses where covariates are defined by genotypes.","Delete,Claim",Claim
7535,5-1356,,5-1356_v1_98@0,,"Data associated with the article are available under the terms of the Creative Commons Zero ""No rights reserved"" data waiver (CC0 1.0 Public domain dedication).","Delete,Fact/Evidence",Fact/Evidence
8583,7-1299,,7-1299_v1_16@0,,Further support for this comes from the examination of plant NMD pathways.,"Delete,Claim",Claim
8584,7-1299,,7-1299_v1_25@1,,PNRC2 is a vertebrate-specific NMD factor <REF-33> .,"Delete,Fact/Evidence",Fact/Evidence
8585,7-1299,,7-1299_v1_25@3,,More forward screens and biochemical studies are likely to yield more species-specific factors.,"Delete,Claim",Claim
8586,7-1299,,7-1299_v1_29@0,,"In baker’s yeast, a downstream sequence element (DSE) was identified <REF-85> , <REF-86> .","Delete,Fact/Evidence",Fact/Evidence
8587,7-1299,,7-1299_v1_29@1,,"When this sequence is downstream of a stop codon, NMD is elicited, likely through the recruitment of an RNA binding protein <REF-85> , <REF-86> .","Delete,Fact/Evidence",Fact/Evidence
8588,7-1299,,7-1299_v1_29@2,,This mechanism is very similar to the way in which the EJC mode works in animals and plants.,"Delete,Claim",Claim
8589,7-1299,,7-1299_v1_29@3,,"The existence of DSEs in other species are possible, but to date, none have been identified.","Delete,Claim",Claim
8590,7-1299,,7-1299_v1_29@5,,Whether such a mechanism exists in other eukaryotes and what factors determine this remain to be seen.,"Delete,Claim",Claim
8591,7-1299,,7-1299_v1_35@2,,- 3) What precisely are the roles of SMG5-7 family members in lineages that have lost SMG1? Do their roles differ between species with type 2 (recent loss of SMG1) and type 3 (ancient loss of SMG1) NMD pathways?,"Delete,Claim",Claim
8662,7-1306,,7-1306_v1_22@7,,The percent expression metric shows whether a reasonable fraction of cells expresses the gene.,"Delete,Fact/Evidence",Fact/Evidence
8676,7-1306,,7-1306_v1_9@1,,Each row of the matrix should represent a gene and each column represents a cell.,"Delete,Fact/Evidence",Fact/Evidence
8744,7-1891,,7-1891_v1_49@0,,"Data associated with the article are available under the terms of the Creative Commons Zero ""No rights reserved"" data waiver (CC0 1.0 Public domain dedication).","Delete,Fact/Evidence",Fact/Evidence
10020,8-1983,,8-1983_v1_2@1,,The objective of this protocol is to create a simple and rapid approach to generate neurospheres from the dorsal lateral ganglionic eminence of late embryonic (day 17) mice.,"Delete,Claim",Claim
10025,8-1983,,8-1983_v1_8@8,,Our method also provides an approximation of the expected sizes for neurospheres after a week in vitro .,"Delete,Fact/Evidence",Fact/Evidence
10246,8-52,,8-52_v1_23@2,,"This finding clearly indicated that both distal promoters are highly conserved, even they originated from distantly related regions.","Delete,Claim",Claim
10531,8-80,,8-80_v1_101@1,,"Next steps include a more detailed look at the economic levers of tobacco preference, the perceived harms of cigarette smoking vs the objective realities of these harms, and a look at the characteristics and choices of ex-smokers.","Delete,Claim",Claim
11364,9-47,,9-47_v1_25@3,,The C7 and C8 clusters also have a relatively high frequency.,"Delete,Claim",Claim
